datetime,area,storage,delta storage,inflow,inflow volume,unregulated inflow,unregulated inflow volume,mod unregulated inflow,mod unregulated inflow volume,evaporation,release volume,total release
2022-06-13,9597.74,944464.64,-1536.59,298.08001,591.23307,-78.78984,-156.27737,0.87016,1.72594,105.57514,922.31405,465.0
2022-06-14,9585.88,942929.95,-1534.69,447.76794,888.134758,96.14138,190.693648,161.18138,319.698608,106.403268,991.73554,500.0
2022-06-15,9573.29,941301.42,-1628.53,398.87747,791.161928,24.33021,48.258258,78.78021,156.258258,107.220848,991.73554,500.0
2022-06-16,9560.05,939675.07,-1626.35,437.91846,868.5986,52.69915,104.527232,96.55915,191.522272,107.07256,991.73554,500.0
2022-06-17,9546.73,937955.46,-1719.61,420.32883,833.710076,-11.21415,-22.242934,23.06585,45.750456,106.923376,991.73554,500.0
2022-06-18,9538.59,936905.77,-1049.69,665.43836,1319.87775,259.20003,514.11577,287.94003,571.12073,106.832208,991.73554,500.0
2022-06-19,9537.85,936810.39,-95.38,950.03215,1884.36128,675.17519,1339.19046,728.11519,1444.19542,106.82392,991.73554,500.0
2022-06-20,9543.77,937573.65,763.26,1569.44241,3112.94361,1849.95366,3669.32956,2022.88365,4012.33121,106.890224,991.73554,500.0
2022-06-21,9539.33,937001.16,-572.49,952.12671,1888.51579,1020.06123,2023.26195,1170.30123,2321.25864,106.840496,991.73554,500.0
2022-06-22,9532.67,936142.92,-858.24,849.88325,1685.71884,740.32064,1468.40458,816.45064,1619.40623,107.719171,991.73554,500.0
2022-06-23,9526.01,935285.28,-857.64,776.22698,1539.62375,643.16797,1275.70507,703.16797,1394.71333,107.643913,991.73554,500.0
2022-06-24,9527.49,935475.81,190.53,1261.98778,2503.11626,1164.4986,2309.7493,1222.4786,2424.75095,107.660637,991.73554,500.0
2022-06-25,9522.31,934809.07,-666.74,890.28048,1765.84557,792.89804,1572.69033,842.80804,1671.68537,107.602103,991.73554,500.0
2022-06-26,9524.53,935094.77,285.7,1255.78996,2490.82306,1111.43609,2204.50133,1148.74609,2278.50464,107.627189,991.73554,500.0
2022-06-27,9548.21,938146.41,3051.64,2475.63212,4910.34469,2613.96752,5184.72897,2650.26752,5256.72897,107.894773,991.73554,500.0
2022-06-28,9554.87,939006.05,859.64,1534.79506,3044.2216,2395.46855,4751.34258,2662.67855,5281.34589,107.970031,991.73554,500.0
2022-06-29,9556.35,939197.16,191.11,1148.21808,2277.45735,1478.28919,2932.14385,1750.53919,3472.14385,108.94239,795.04132,400.833333
2022-06-30,9556.35,939197.16,0.0,1054.55845,2091.68619,1218.4219,2416.70459,1359.5919,2696.7112,108.94239,755.70248,381.0
2022-07-01,9553.39,938814.97,-382.19,858.22065,1702.25584,926.80591,1838.29271,1019.57591,2022.29932,108.908646,755.70248,381.0
2022-07-02,9550.43,938432.89,-382.08,942.78826,1869.99325,963.6651,1911.40185,1032.7351,2048.4002,108.874902,755.70248,381.0
2022-07-03,9550.43,938432.89,0.0,1070.48276,2123.27159,1079.43101,2141.02019,1149.51101,2280.02184,108.874902,755.70248,381.0
2022-07-04,9550.43,938432.89,0.0,938.53277,1861.55259,995.21892,1973.98794,1133.35892,2247.98463,108.874902,755.70248,381.0
2022-07-05,9548.21,938146.41,-286.48,908.98634,1802.9481,953.75148,1891.73848,1098.95148,2179.73848,108.849594,755.70248,381.0
2022-07-06,9546.73,937955.46,-190.95,1037.33671,2057.52735,1034.35136,2051.606,1121.57136,2224.60435,108.832722,755.70248,381.0
2022-07-07,9540.81,937191.96,-763.5,744.26891,1476.23585,741.28273,1470.31284,919.25273,1823.31119,109.719315,755.70248,381.0
2022-07-08,9535.63,936524.29,-667.67,718.36566,1424.85752,667.64579,1324.25612,772.51579,1532.26273,109.659745,755.70248,381.0
2022-07-09,9528.23,935571.09,-953.2,593.83055,1177.84571,483.63387,959.273787,555.73387,1102.28205,109.574645,755.70248,381.0
2022-07-10,9517.13,934142.69,-1428.4,449.95286,892.468485,292.23652,579.642693,347.18653,688.634433,109.446995,755.70248,381.0
2022-07-11,9510.47,933286.45,-856.24,540.17408,1071.41967,335.12114,664.703093,377.97114,749.694833,109.370405,755.70248,381.0
2022-07-12,9500.11,931955.71,-1330.74,469.69943,931.635225,241.28926,478.590273,282.62926,560.586963,109.251265,952.39669,480.166667
2022-07-13,9486.97,930246.88,-1708.83,555.83621,1102.48504,280.63421,556.629847,323.48422,641.621587,109.100155,1247.7686,629.083333
2022-07-14,9469.51,928066.88,-2180.0,467.5451,927.362175,169.53246,336.262723,212.38246,421.254463,108.899365,1543.1405,778.0
2022-07-15,9452.81,925985.43,-2081.45,500.31881,992.367886,167.96201,333.147786,209.81201,416.156046,109.652596,1543.1405,778.0
2022-07-16,9439.91,924379.55,-1605.88,537.37148,1065.86078,182.73312,362.445857,211.47312,419.450817,108.558965,1543.1405,778.0
2022-07-17,9422.45,922210.38,-2169.17,375.48649,744.7666,103.82888,205.941588,119.45888,236.943238,107.41593,1543.1405,778.0
2022-07-18,9407.02,920233.25,-1977.13,480.45621,952.970986,0.16528,0.3278359999999999,12.76529,25.319576,106.299326,1543.1405,778.0
2022-07-19,9388.3,918071.78,-2161.47,384.27148,762.19136,68.31842,135.50761,90.49842,179.501,105.14896,1543.1405,778.0
2022-07-20,9367.14,915633.58,-2438.2,313.11586,621.056254,-59.44645,-117.91031,-49.36645,-97.916916,103.975254,1543.1405,778.0
2022-07-21,9346.8,913294.33,-2339.25,370.13099,734.14411,-46.82299,-92.87204,-43.79299,-86.86212,103.74948,1543.1405,778.0
2022-07-22,9329.49,911333.33,-1961.0,480.65646,953.36819,88.51286,175.56269,90.02286,178.55773,102.62439,1549.09091,781.0
2022-07-23,9308.29,908724.04,-2609.29,287.33172,569.914161,-148.87943,-295.29804,-134.25943,-266.29969,101.460361,1549.09091,781.0
2022-07-24,9286.33,906027.82,-2696.22,257.81982,511.378154,-142.53742,-282.71885,-140.01742,-277.7205,100.292364,1549.09091,781.0
2022-07-25,9272.7,904357.51,-1670.31,738.62023,1465.03186,306.12642,607.192905,307.63642,610.187945,99.21789,1549.09091,781.0
2022-07-26,9266.64,903615.93,-741.58,1019.96756,2023.07614,623.52516,1236.74412,651.75516,1292.73751,98.226384,1369.58678,690.5
2022-07-27,9261.34,902967.45,-648.48,895.30215,1775.80591,545.42205,1081.82886,593.32205,1176.83712,98.170204,1180.66116,595.25
2022-07-28,9257.69,902411.89,-555.56,903.76306,1792.5879,544.42727,1079.85574,577.19727,1144.85409,97.205745,987.02479,497.625
2022-07-29,9281.79,905470.77,3058.88,2410.16119,4780.485,2151.92395,4268.2789,2184.19395,4332.28551,96.530616,759.66942,383.0
2022-07-30,9318.89,910027.94,4557.17,3142.90293,6233.85705,3106.20249,6161.06278,3359.29248,6663.05947,95.984567,759.66942,383.0
2022-07-31,9367.96,915727.25,5699.31,3612.31019,7164.91278,3664.04504,7267.52736,3971.08504,7876.53232,95.553192,759.66942,383.0
2022-08-01,9381.79,917320.98,1593.73,1849.45556,3668.34161,2034.02094,4034.42169,2385.93094,4732.425,95.694258,759.66942,383.0
2022-08-02,9387.49,917977.91,656.93,1550.39992,3075.1734,1813.22211,3596.4736,2152.02211,4268.4736,94.813649,759.66942,383.0
2022-08-03,9394.81,918823.11,845.2,1568.78999,3111.64956,1687.55752,3347.22154,1935.60752,3839.22154,94.887581,759.66942,383.0
2022-08-04,9397.25,919104.99,281.88,1245.61313,2470.63762,1286.38888,2551.51514,1480.48888,2936.50688,93.9725,759.66942,383.0
2022-08-05,9405.39,920045.12,940.13,1498.85603,2972.93757,1439.37171,2854.95215,1601.21171,3175.95711,93.113361,759.66942,383.0
2022-08-06,9402.95,919763.0,-282.12,926.73957,1838.16114,856.07507,1698.00014,976.06507,1935.99683,92.14891,759.66942,383.0
2022-08-07,9404.58,919951.07,188.07,1193.27344,2366.82335,1067.1479,2116.657,1148.3179,2277.65535,91.224426,759.66942,383.0
2022-08-08,9407.83,920327.32,376.25,1275.0266,2528.97839,1137.92676,2257.04482,1232.70676,2445.03821,90.315168,759.66942,383.0
2022-08-09,9407.83,920327.32,0.0,1056.31723,2095.17467,908.41855,1801.82192,1014.29855,2011.83184,90.315168,759.66942,383.0
2022-08-10,9404.58,919951.07,-376.25,1023.05548,2029.20095,853.29007,1692.47617,944.04007,1872.47617,89.34351,759.66942,383.0
2022-08-11,9399.7,919386.94,-564.13,773.28954,1533.79743,581.80203,1153.9875,644.82203,1278.98585,88.35718,759.66942,383.0
2022-08-12,9394.81,918823.11,-563.83,750.58145,1488.7566,471.8058,935.813153,520.2058,1031.81315,87.371733,870.41322,438.833333
2022-08-13,9383.42,917508.63,-1314.48,592.53699,1175.27997,380.12578,753.968499,418.94579,830.966849,86.327464,1219.44904,614.805556
2022-08-14,9373.65,916383.21,-1125.42,757.79794,1503.07029,458.57796,909.57612,498.40796,988.57777,85.300215,1289.2562,650.0
2022-08-15,9359.0,914697.27,-1685.94,493.35606,978.55748,205.86964,408.33648,237.12964,470.33979,85.1669,1289.2562,650.0
2022-08-16,9348.43,913481.29,-1215.98,704.10358,1396.56909,525.9631,1043.23259,548.6531,1088.23755,84.13587,1289.2562,650.0
2022-08-17,9335.4,911986.58,-1494.71,560.25975,1111.25901,263.3091,522.265985,293.0591,581.274245,84.0186,1289.2562,650.0
2022-08-18,9324.95,910773.69,-1212.89,817.05145,1620.59792,553.41771,1097.68802,597.78771,1185.69463,82.992055,1289.2562,650.0
2022-08-19,9315.1,909562.09,-1211.6,601.94513,1193.94075,414.38683,821.9243,493.53684,978.91604,82.90439,1041.32231,525.0
2022-08-20,9306.77,908537.89,-1024.2,606.52354,1203.0219,333.39012,661.269656,367.67012,729.263046,81.899576,973.8843,491.0
2022-08-21,9297.69,907421.62,-1116.27,587.9438,1166.16951,369.30947,732.514642,398.54946,790.511332,81.819672,973.8843,491.0
2022-08-22,9290.87,906585.13,-836.49,626.4967,1242.63809,397.97332,789.368559,421.67331,836.376819,80.830569,973.8843,491.0
2022-08-23,9283.3,905656.43,-928.7,706.74376,1401.8058,521.40369,1034.18915,560.7337,1112.19907,79.83638,973.8843,491.0
2022-08-24,9278.76,905099.56,-556.87,897.01337,1779.20007,627.59753,1244.82154,690.11753,1368.82815,79.797336,973.8843,491.0
2022-08-25,9271.18,904172.07,-927.49,641.2755,1271.9514,446.74963,886.11497,526.90963,1045.11001,78.80503,973.8843,491.0
2022-08-26,9268.91,903893.97,-278.1,919.33739,1823.47912,704.31706,1396.99252,760.27706,1507.98756,78.785735,985.78512,497.0
2022-08-27,9271.18,904172.07,278.1,1152.18886,2285.33328,1032.17697,2047.29316,1088.13697,2158.2882,77.877912,985.78512,497.0
2022-08-28,9269.67,903986.66,-185.41,943.25034,1870.90977,844.40357,1674.85005,893.30773,1771.85005,77.865228,985.78512,497.0
2022-08-29,9267.4,903708.6,-278.06,811.44579,1609.47925,629.15834,1247.91737,667.47501,1323.91737,76.91942,985.78512,497.0
2022-08-30,9261.34,902967.45,-741.15,673.44172,1335.75217,502.1034,995.907572,539.4134,1069.91088,76.869122,985.78512,497.0
2022-08-31,9255.32,902134.2,-833.25,654.66199,1298.50312,442.35487,877.398099,465.04488,922.403059,75.893624,985.78512,497.0
2022-09-01,9247.41,901209.06,-925.14,734.06392,1455.99455,501.75701,995.220512,513.85701,1019.22051,75.828762,1238.67769,624.5
2022-09-02,9237.92,900099.94,-1109.12,733.9181,1455.70532,451.13255,894.808364,480.37255,952.805054,75.750944,1424.6281,718.25
2022-09-03,9222.1,898253.94,-1846.0,379.04409,751.82298,128.29467,254.46877,145.9405,289.46877,74.69901,1461.81818,737.0
2022-09-04,9210.24,896871.51,-1382.43,549.55386,1090.02418,269.33947,534.227054,282.95197,561.227054,74.602944,1461.81818,737.0
2022-09-05,9197.59,895398.89,-1472.62,472.42603,937.04336,233.99878,464.129805,249.62794,495.129805,73.58072,1461.81818,737.0
2022-09-06,9185.73,894020.14,-1378.75,521.68765,1034.75237,203.55198,403.739455,214.64197,425.736145,73.48584,1461.81818,737.0
2022-09-07,9169.6,892459.97,-1560.17,447.58604,887.77397,161.30648,319.94673,169.87648,336.94508,72.43984,1461.81818,737.0
2022-09-08,9151.99,890444.59,-2015.38,393.27253,780.044691,68.59686,136.059891,74.1427,147.059891,72.300721,1622.14876,817.833333
2022-09-09,9135.19,888524.44,-1920.15,472.72351,937.633412,130.42076,258.685812,135.46076,268.682502,71.254482,1654.21488,834.0
2022-09-10,9115.18,886243.14,-2281.3,330.66087,655.856264,10.44209,20.711584,14.47542,28.711584,71.098404,1763.30579,889.0
2022-09-11,9101.57,884694.72,-1548.42,474.3338,940.827379,126.53207,250.972709,130.06207,257.974359,70.082089,1785.12397,900.0
2022-09-12,9085.1,882876.17,-1818.55,319.13766,633.00031,-26.72559,-53.00944,-21.17976,-42.00944,69.95527,1785.12397,900.0
2022-09-13,9072.3,881242.01,-1634.16,521.8522,1035.07874,168.19239,333.60474,174.74656,346.60474,68.94948,1785.12397,900.0
2022-09-14,9055.94,879157.26,-2084.75,226.30177,448.863024,-134.37402,-266.52698,-130.34068,-258.52698,68.825144,1552.3416,782.638889
2022-09-15,9048.12,878161.54,-995.72,691.7252,1372.01693,438.58614,869.92293,447.15615,886.92128,67.8609,1505.78512,759.166667
2022-09-16,9038.87,876985.88,-1175.66,569.21477,1129.02103,289.01823,573.259308,299.60824,594.264268,66.887638,1469.75207,741.0
2022-09-17,9028.92,875721.14,-1264.74,469.1071,930.460366,134.30399,266.388086,135.314,268.391396,65.911116,1319.33884,665.166667
2022-09-18,9018.32,874277.33,-1443.81,401.83646,797.030994,88.16219,174.867154,90.68219,179.865504,64.931904,1289.2562,650.0
2022-09-19,9007.85,873015.5,-1261.83,473.03423,938.249705,115.28345,228.661385,116.79345,231.656425,63.955735,1289.2562,650.0
2022-09-20,8998.89,871935.09,-1080.41,547.76021,1086.46653,257.03706,509.82557,258.04706,511.82888,62.99223,1289.2562,650.0
2022-09-21,8992.91,871215.42,-719.67,774.80463,1536.80257,458.36461,909.152939,458.86877,910.152939,62.051079,1289.2562,650.0
2022-09-22,9004.12,872565.2,1349.78,1487.76237,2950.93364,1282.32608,2543.45669,1282.32608,2543.45669,61.228016,1130.57851,570.0
2022-09-23,9016.07,874006.81,1441.61,1570.72974,3115.49701,1656.70388,3286.02423,1785.77055,3542.02423,60.407669,971.90083,490.0
2022-09-24,9016.07,874006.81,0.0,827.00097,1640.33251,876.55769,1738.62683,939.07436,1862.62683,59.506062,971.90083,490.0
2022-09-25,9015.33,873916.66,-90.15,727.30586,1442.59014,667.4628,1323.89315,697.7128,1383.89315,58.599645,971.90083,490.0
2022-09-26,9013.08,873646.23,-270.43,609.66958,1209.26198,486.32114,964.603917,499.93114,991.598957,57.683712,971.90083,490.0
2022-09-27,9010.84,873375.87,-270.36,582.83085,1156.02813,450.67356,893.897972,460.25356,912.899622,56.768292,971.90083,490.0
2022-09-28,9008.6,873105.58,-270.29,581.44234,1153.27407,440.55164,873.82143,447.65164,887.90407,55.85332,971.90083,490.0
2022-09-29,9004.86,872655.24,-450.34,488.98895,969.895436,339.54536,673.478401,345.59536,685.478401,54.929646,971.90083,490.0
2022-09-30,8999.63,872025.09,-630.15,424.09826,841.18663,301.96641,598.94163,309.5264,613.93667,53.99778,987.7686,498.0
2022-10-01,8992.91,871215.42,-809.67,475.96314,944.059128,389.86331,773.282603,395.91331,785.282603,52.158878,1071.07438,540.0
2022-10-02,8994.4,871395.29,179.87,895.54462,1776.28684,818.54888,1623.56803,822.58222,1631.56803,51.26808,1071.07438,540.0
2022-10-03,9003.37,872475.16,1079.87,1340.37897,2658.60292,1513.8573,3002.69217,1574.3573,3122.69217,50.418872,1071.07438,540.0
2022-10-04,9007.85,873015.5,540.34,1013.3661,2009.98234,1313.60446,2605.49645,1485.52446,2946.4948,49.543175,1071.07438,540.0
2022-10-05,9012.34,873556.1,540.6,979.83026,1943.46499,1218.37059,2416.60283,1341.38726,2660.60283,48.666636,1071.07438,540.0
2022-10-06,9014.58,873826.51,270.41,822.91525,1632.22859,1044.42999,2071.59667,1141.73416,2264.59667,47.777274,1071.07438,540.0
2022-10-07,9015.33,873916.66,90.15,694.19415,1376.91402,870.88973,1727.38459,949.53973,1883.38459,46.879716,1071.07438,540.0
2022-10-08,9016.82,874096.98,180.32,815.94583,1618.40495,873.97857,1733.51122,941.53858,1867.51453,45.985782,1071.07438,540.0
2022-10-09,9015.7,873961.73,-135.25,715.00103,1418.18387,754.76518,1497.0549,817.78518,1622.05325,45.0785,1071.07438,540.0
2022-10-10,9014.58,873826.51,-135.22,696.40469,1381.29855,1067.48418,2117.32399,1134.03418,2249.32399,44.171442,1071.07438,540.0
2022-10-11,9012.34,873556.1,-270.41,602.91566,1195.86576,976.78537,1937.42552,1044.34537,2071.42883,43.259232,1071.07438,540.0
2022-10-12,9010.1,873285.77,-270.33,580.04214,1150.49681,910.16269,1805.28137,962.59269,1909.27476,42.34747,1071.07438,540.0
2022-10-13,9004.12,872565.2,-720.57,430.07385,853.039032,658.73775,1306.58727,703.10775,1394.59388,41.418952,1183.47107,596.666667
2022-10-14,8998.89,871935.09,-630.11,390.4441,774.434585,591.75604,1173.73099,635.11604,1259.7343,40.495005,1205.95041,608.0
2022-10-15,8995.15,871485.24,-449.85,409.09236,811.42287,611.30938,1212.51447,647.60938,1284.51447,39.57866,1205.95041,608.0
2022-10-16,8990.67,870945.67,-539.57,363.24531,720.486571,537.60317,1066.32033,567.85317,1126.32033,38.659881,1205.95041,608.0
2022-10-17,8984.69,870226.65,-719.02,268.94833,533.451228,491.84549,975.561308,519.57549,1030.56296,37.735698,1205.95041,608.0
2022-10-18,8980.95,869777.51,-449.14,400.57574,794.5304,576.34853,1143.17064,598.52853,1187.16403,37.71999,1205.95041,608.0
2022-10-19,8976.47,869238.79,-538.72,354.95044,704.033937,540.96762,1072.99362,552.56761,1096.00188,36.803527,1205.95041,608.0
2022-10-20,8972.73,868790.06,-448.73,351.52696,697.24356,518.81679,1029.05809,525.87679,1043.0614,35.89092,1110.08264,559.666667
2022-10-21,8968.25,868251.83,-538.23,296.72835,588.55209,454.73795,901.95958,455.74796,903.96289,35.873,1090.90909,550.0
2022-10-22,8963.76,867713.87,-537.96,296.40349,587.907754,454.71541,901.914854,456.22791,904.914854,34.958664,1090.90909,550.0
2022-10-23,8957.79,866997.01,-716.86,205.74472,408.088692,305.83939,606.623592,307.35189,609.623592,34.039602,1090.90909,550.0
2022-10-24,8953.3,866459.68,-537.33,295.79776,586.7063,523.20138,1037.7548,524.71388,1040.7548,33.12721,1090.90909,550.0
2022-10-25,8951.06,866191.11,-268.57,431.29341,855.458012,571.06808,1132.69701,572.58058,1135.69701,33.118922,1090.90909,550.0
2022-10-26,8947.17,865833.15,-357.96,285.76761,566.811792,406.06876,805.425632,408.08542,809.425632,32.209812,892.56198,450.0
2022-10-27,8945.57,865654.23,-178.92,317.5797,629.910155,467.76502,927.798395,467.76502,927.798395,31.309495,777.52066,392.0
2022-10-28,8943.17,865385.9,-268.33,272.04704,539.597438,412.69712,818.572798,412.69712,818.572798,30.406778,777.52066,392.0
2022-10-29,8941.57,865207.05,-178.85,317.15713,629.071998,438.35698,869.468398,438.35698,869.468398,30.401338,777.52066,392.0
2022-10-30,8939.97,865028.23,-178.82,316.71879,628.202561,448.06482,888.723601,448.06482,888.723601,29.501901,777.52066,392.0
2022-10-31,8937.57,864760.07,-268.16,271.22195,537.960884,412.88943,818.954244,412.88943,818.954244,28.600224,777.52066,392.0
2022-11-01,8936.77,864670.7,-89.37,302.36062,599.723534,424.32638,841.639094,424.32638,841.639094,28.597664,660.49587,333.0
2022-11-02,8935.97,864581.33,-89.37,265.35932,526.332544,407.6691,808.599864,407.6691,808.599864,28.595104,587.10744,296.0
2022-11-03,8943.17,865385.9,804.57,715.61481,1419.40127,838.20613,1662.55762,838.20613,1662.55762,27.723827,587.10744,296.0
2022-11-04,8943.17,865385.9,0.0,309.52655,613.93695,533.0803,1057.34935,533.0803,1057.34935,26.82951,587.10744,296.0
2022-11-05,8943.17,865385.9,0.0,309.07566,613.042633,432.29944,857.453433,432.29944,857.453433,25.935193,587.10744,296.0
2022-11-06,8944.77,865564.77,178.87,399.25829,791.917273,542.90524,1076.83684,542.90524,1076.83684,25.939833,587.10744,296.0
2022-11-07,8945.57,865654.23,89.46,353.73091,701.615036,487.5661,967.073251,487.5661,967.073251,25.047596,587.10744,296.0
2022-11-08,8946.37,865743.69,89.46,353.281,700.722639,487.32123,966.587559,487.32123,966.587559,24.155199,587.10744,296.0
2022-11-09,8943.97,865475.33,-268.36,172.87681,342.896159,327.62793,649.840529,327.62793,649.840529,24.148719,587.10744,296.0
2022-11-10,8946.37,865743.69,268.36,443.02537,878.728002,587.84736,1165.97824,587.84736,1165.97824,23.260562,587.10744,296.0
2022-11-11,8946.37,865743.69,0.0,307.27615,609.473365,421.68003,836.390145,421.68003,836.390145,22.365925,587.10744,296.0
2022-11-12,8946.37,865743.69,0.0,306.82511,608.578728,421.44908,835.932053,421.44908,835.932053,21.471288,587.10744,296.0
2022-11-13,8947.17,865833.15,89.46,351.92883,698.040648,487.24559,966.437528,487.24559,966.437528,21.473208,587.10744,296.0
2022-11-14,8944.77,865564.77,-268.38,171.06396,339.300411,306.68689,608.304571,306.68689,608.304571,20.572971,587.10744,296.0
